age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,synthetic_customer_id,customer_segment,age_group,income_tier,campaign_month_num,load_timestamp,source_file,record_hash
26,0,1,1,0,1595,0,0,0,2,7,54,1,-1,0,3,0,1443,2,0,2,3,2025-07-07 19:27:42.669,0,2877
26,0,1,1,0,2469,0,0,0,16,5,136,8,-1,0,3,0,1444,2,0,2,7,2025-07-07 19:27:42.669,0,9743
30,0,1,1,0,1310,0,0,1,27,10,3284,1,-1,0,3,0,1498,2,1,2,10,2025-07-07 19:27:42.669,0,2440
30,0,1,2,0,4168,0,0,0,3,6,198,1,-1,0,3,0,1500,2,1,2,6,2025-07-07 19:27:42.669,0,9750
31,0,1,1,0,1130,1,0,0,23,5,236,5,-1,0,3,0,1523,2,1,2,7,2025-07-07 19:27:42.669,0,4646
31,0,1,1,0,3540,1,0,0,21,9,441,1,-1,0,3,0,1525,2,1,2,11,2025-07-07 19:27:42.669,0,4434
32,0,1,1,0,1661,1,0,0,5,3,76,1,209,2,0,0,1550,2,1,2,2,2025-07-07 19:27:42.669,0,8895
32,0,1,1,0,3540,1,0,0,18,8,213,1,178,1,0,0,1551,2,1,2,5,2025-07-07 19:27:42.669,0,8976
33,0,1,1,0,1077,1,0,0,18,8,432,3,374,3,1,0,1580,2,1,2,5,2025-07-07 19:27:42.669,0,9612
33,0,1,1,0,1737,0,0,0,30,0,524,2,-1,0,3,0,1581,2,1,2,4,2025-07-07 19:27:42.669,0,3392
34,0,1,1,0,1467,1,0,0,17,0,113,1,332,2,0,0,1617,2,1,2,4,2025-07-07 19:27:42.669,0,4953
34,0,1,1,0,1499,1,0,0,13,0,186,1,327,2,0,0,1619,2,1,2,4,2025-07-07 19:27:42.669,0,3623
34,0,1,2,0,1636,1,1,0,6,11,136,1,521,2,0,0,1620,2,1,2,9,2025-07-07 19:27:42.669,0,9120
34,0,1,1,0,2064,1,0,2,26,8,165,2,-1,0,3,0,1621,2,1,2,5,2025-07-07 19:27:42.669,0,7932
34,0,1,1,0,2378,1,1,1,10,5,92,1,-1,0,3,0,1624,2,1,2,7,2025-07-07 19:27:42.669,0,5489
34,0,1,1,0,3185,1,0,2,13,8,520,1,-1,0,3,0,1625,2,1,2,5,2025-07-07 19:27:42.669,0,3999
23,0,2,1,0,1104,1,0,2,12,8,120,2,-1,0,3,0,1441,2,0,2,5,2025-07-07 19:27:42.669,0,4924
24,0,2,2,0,1141,1,0,2,23,8,230,1,-1,0,3,0,1448,2,0,2,5,2025-07-07 19:27:42.669,0,2259
24,0,2,1,0,1235,1,1,2,30,8,76,3,-1,0,3,0,1449,2,0,2,5,2025-07-07 19:27:42.669,0,8139
25,0,2,2,0,1141,1,0,0,5,8,718,1,347,1,0,0,1465,2,0,2,5,2025-07-07 19:27:42.669,0,7857
25,0,2,2,0,1734,0,0,0,19,10,366,1,-1,0,3,0,1467,2,0,2,10,2025-07-07 19:27:42.669,0,1099
26,0,2,1,0,1099,0,0,0,15,4,99,2,225,13,1,0,1492,2,0,2,1,2025-07-07 19:27:42.669,0,1571
26,0,2,1,0,1327,0,0,0,30,7,171,4,-1,0,3,0,1493,2,0,2,3,2025-07-07 19:27:42.669,0,3943
26,0,2,2,0,3672,1,0,2,29,8,360,5,-1,0,3,0,1497,2,0,2,5,2025-07-07 19:27:42.669,0,2993
26,0,2,2,0,3730,1,0,0,11,7,93,1,98,4,1,0,1498,2,0,2,3,2025-07-07 19:27:42.669,0,824
27,0,2,2,0,1993,1,0,0,5,8,102,5,-1,0,3,0,1514,2,0,2,5,2025-07-07 19:27:42.669,0,5623
28,0,2,1,0,1076,1,0,2,2,6,537,5,-1,0,3,0,1541,2,0,2,6,2025-07-07 19:27:42.669,0,6279
28,0,2,2,0,1104,1,0,0,28,5,73,7,-1,0,3,0,1542,2,0,2,7,2025-07-07 19:27:42.669,0,3564
29,0,2,1,0,1261,0,0,0,5,3,605,1,-1,0,3,0,1571,2,0,2,2,2025-07-07 19:27:42.669,0,1481
29,0,2,1,0,1992,0,0,0,12,0,119,2,-1,0,3,0,1573,2,0,2,4,2025-07-07 19:27:42.669,0,7009
29,0,2,1,0,2768,1,0,2,2,6,121,4,-1,0,3,0,1574,2,0,2,6,2025-07-07 19:27:42.669,0,4553
29,0,2,1,0,3794,0,0,0,30,0,249,1,-1,0,3,0,1576,2,0,2,4,2025-07-07 19:27:42.669,0,1951
30,0,2,1,0,2702,1,0,0,24,5,129,2,-1,0,3,0,1610,2,1,2,7,2025-07-07 19:27:42.669,0,1891
31,0,2,1,0,1129,1,0,0,18,8,145,3,-1,0,3,0,1642,2,1,2,5,2025-07-07 19:27:42.669,0,1803
32,0,2,1,0,1630,1,0,0,30,4,122,1,-1,0,3,0,1662,2,1,2,1,2025-07-07 19:27:42.669,0,6494
32,0,2,1,0,4344,1,0,0,17,9,79,2,118,3,0,0,1663,2,1,2,11,2025-07-07 19:27:42.669,0,2857
33,0,2,1,0,1221,1,0,2,23,8,245,1,-1,0,3,0,1687,2,1,2,5,2025-07-07 19:27:42.669,0,2772
33,0,2,1,0,1437,1,0,2,21,8,641,1,-1,0,3,0,1689,2,1,2,5,2025-07-07 19:27:42.669,0,9398
33,0,2,1,0,3160,0,0,2,18,6,719,13,-1,0,3,0,1690,2,1,2,6,2025-07-07 19:27:42.669,0,8487
34,0,2,1,0,1352,1,0,0,20,0,126,1,334,3,1,0,1710,2,1,2,4,2025-07-07 19:27:42.669,0,8440
34,0,2,1,0,1504,1,0,2,12,8,395,3,-1,0,3,0,1711,2,1,2,5,2025-07-07 19:27:42.669,0,7190
34,0,2,1,0,1581,1,1,2,20,8,52,11,-1,0,3,0,1712,2,1,2,5,2025-07-07 19:27:42.669,0,2219
34,0,2,1,0,1704,1,0,2,15,8,218,2,-1,0,3,0,1713,2,1,2,5,2025-07-07 19:27:42.669,0,1146
34,0,2,1,0,1880,1,0,2,23,8,297,1,-1,0,3,0,1714,2,1,2,5,2025-07-07 19:27:42.669,0,9121
31,1,0,1,0,1125,0,1,2,15,8,548,1,-1,0,3,0,1439,2,1,2,5,2025-07-07 19:27:42.669,0,13
34,1,0,1,0,1125,1,1,0,19,9,141,2,-1,0,3,0,1449,2,1,2,11,2025-07-07 19:27:42.669,0,5290
34,1,0,1,0,1780,1,0,2,2,6,187,9,-1,0,3,0,1450,2,1,2,6,2025-07-07 19:27:42.669,0,10086
24,1,1,1,0,1222,1,0,0,20,0,369,1,-1,0,3,0,1439,2,0,2,4,2025-07-07 19:27:42.669,0,3405
25,1,1,1,0,1782,1,0,2,19,6,549,1,-1,0,3,0,1444,2,0,2,6,2025-07-07 19:27:42.669,0,9159
26,1,1,1,0,2770,1,0,2,8,8,141,1,-1,0,3,0,1452,2,0,2,5,2025-07-07 19:27:42.669,0,8173
28,1,1,1,0,1020,1,0,2,28,8,251,1,-1,0,3,0,1485,2,0,2,5,2025-07-07 19:27:42.669,0,8804
28,1,1,1,0,1137,0,0,0,6,3,129,4,211,3,1,0,1486,2,0,2,2,2025-07-07 19:27:42.669,0,9248
28,1,1,1,0,1238,1,0,2,14,8,246,1,-1,0,3,0,1487,2,0,2,5,2025-07-07 19:27:42.669,0,1964
28,1,1,1,0,4287,0,0,0,30,0,171,1,-1,0,3,0,1489,2,0,2,4,2025-07-07 19:27:42.669,0,3410
29,1,1,1,0,3310,0,0,0,1,11,367,1,91,4,0,0,1524,2,0,2,9,2025-07-07 19:27:42.669,0,2753
30,1,1,1,0,1131,1,1,0,18,9,189,1,144,5,0,0,1552,2,1,2,11,2025-07-07 19:27:42.669,0,7177
30,1,1,0,0,2607,1,0,2,28,8,158,10,-1,0,3,0,1555,2,1,2,5,2025-07-07 19:27:42.669,0,33
30,1,1,1,0,2850,0,0,2,8,8,181,2,-1,0,3,0,1556,2,1,2,5,2025-07-07 19:27:42.669,0,2203
31,1,1,0,0,1127,1,0,1,13,8,43,1,349,1,0,0,1594,2,1,2,5,2025-07-07 19:27:42.669,0,7086
31,1,1,1,0,1131,1,1,0,15,0,126,1,148,6,0,0,1595,2,1,2,4,2025-07-07 19:27:42.669,0,8599
31,1,1,1,0,1329,1,1,2,9,8,134,1,-1,0,3,0,1596,2,1,2,5,2025-07-07 19:27:42.669,0,5359
31,1,1,1,0,1660,1,0,0,20,0,342,1,-1,0,3,0,1598,2,1,2,4,2025-07-07 19:27:42.669,0,6464
31,1,1,1,0,1664,1,0,0,7,8,603,2,17,2,0,0,1599,2,1,2,5,2025-07-07 19:27:42.669,0,7947
31,1,1,1,0,1779,1,0,2,5,6,85,2,-1,0,3,0,1601,2,1,2,6,2025-07-07 19:27:42.669,0,4792
31,1,1,1,0,2591,1,0,0,20,9,55,1,-1,0,3,0,1602,2,1,2,11,2025-07-07 19:27:42.669,0,338
31,1,1,1,0,3364,1,0,0,20,9,290,1,-1,0,3,0,1605,2,1,2,11,2025-07-07 19:27:42.669,0,4918
31,1,1,1,0,4471,1,0,2,9,8,296,2,-1,0,3,0,1606,2,1,2,5,2025-07-07 19:27:42.669,0,1573
32,1,1,0,0,1076,1,0,2,19,8,67,1,-1,0,3,0,1643,2,1,2,5,2025-07-07 19:27:42.669,0,3293
32,1,1,3,0,1267,1,0,0,18,8,66,2,-1,0,3,0,1644,2,1,2,5,2025-07-07 19:27:42.669,0,2870
32,1,1,0,0,1504,1,0,0,17,0,131,2,-1,0,3,0,1645,2,1,2,4,2025-07-07 19:27:42.669,0,4342
32,1,1,0,0,1518,1,0,1,6,3,35,3,-1,0,3,0,1646,2,1,2,2,2025-07-07 19:27:42.669,0,2695
32,1,1,1,0,2263,0,0,0,7,8,113,2,-1,0,3,0,1651,2,1,2,5,2025-07-07 19:27:42.669,0,7073
32,1,1,1,0,3166,1,0,0,20,9,418,3,-1,0,3,0,1653,2,1,2,11,2025-07-07 19:27:42.669,0,868
32,1,1,1,0,4996,1,0,2,20,8,205,2,-1,0,3,0,1654,2,1,2,5,2025-07-07 19:27:42.669,0,7999
33,1,1,0,0,1002,1,0,2,30,8,201,4,-1,0,3,0,1696,2,1,2,5,2025-07-07 19:27:42.669,0,9856
33,1,1,1,0,1134,1,0,2,23,8,304,2,-1,0,3,0,1697,2,1,2,5,2025-07-07 19:27:42.669,0,10140
33,1,1,1,0,1402,0,0,0,20,9,63,5,-1,0,3,0,1699,2,1,2,11,2025-07-07 19:27:42.669,0,7774
33,1,1,1,0,1541,1,0,2,23,8,423,2,-1,0,3,0,1701,2,1,2,5,2025-07-07 19:27:42.669,0,1454
33,1,1,3,0,2655,1,0,0,21,9,195,1,-1,0,3,0,1702,2,1,2,11,2025-07-07 19:27:42.669,0,517
33,1,1,1,0,3576,1,0,0,2,0,124,1,308,2,1,0,1703,2,1,2,4,2025-07-07 19:27:42.669,0,4709
33,1,1,0,0,3868,1,0,2,2,6,445,1,-1,0,3,0,1704,2,1,2,6,2025-07-07 19:27:42.669,0,2046
34,1,1,1,0,1257,1,0,2,26,8,109,7,-1,0,3,0,1750,2,1,2,5,2025-07-07 19:27:42.669,0,1425
34,1,1,1,0,1682,1,1,0,28,5,123,3,-1,0,3,0,1753,2,1,2,7,2025-07-07 19:27:42.669,0,544
34,1,1,1,0,1924,1,1,0,1,0,161,2,253,1,0,0,1754,2,1,2,4,2025-07-07 19:27:42.669,0,378
34,1,1,1,0,1988,1,0,1,29,4,53,1,266,2,0,0,1755,2,1,2,1,2025-07-07 19:27:42.669,0,2070
34,1,1,1,0,2308,1,0,2,7,8,1062,1,-1,0,3,0,1756,2,1,2,5,2025-07-07 19:27:42.669,0,5927
34,1,1,1,0,2595,1,1,0,17,0,126,1,336,2,1,0,1758,2,1,2,4,2025-07-07 19:27:42.669,0,478
34,1,1,1,0,2994,1,0,0,15,8,358,1,176,1,0,0,1759,2,1,2,5,2025-07-07 19:27:42.669,0,6251
34,1,1,0,0,3868,1,0,0,18,8,134,1,350,1,0,0,1761,2,1,2,5,2025-07-07 19:27:42.669,0,788
34,1,1,0,0,3986,1,0,0,17,0,345,2,-1,0,3,0,1762,2,1,2,4,2025-07-07 19:27:42.669,0,7765
34,1,1,1,0,4622,1,1,2,20,8,217,1,-1,0,3,0,1763,2,1,2,5,2025-07-07 19:27:42.669,0,5257
21,1,2,1,0,2265,0,0,0,27,8,156,4,99,2,2,0,1435,2,0,2,5,2025-07-07 19:27:42.669,0,2863
24,1,2,0,0,1033,1,0,0,24,9,283,1,-1,0,3,0,1454,2,0,2,11,2025-07-07 19:27:42.669,0,10079
26,1,2,1,0,2669,1,0,0,16,0,242,1,-1,0,3,0,1517,2,0,2,4,2025-07-07 19:27:42.669,0,7770
27,1,2,1,0,1049,0,0,1,29,4,389,3,-1,0,3,0,1543,2,0,2,1,2025-07-07 19:27:42.669,0,8242
27,1,2,0,0,1128,1,0,2,30,6,88,4,-1,0,3,0,1544,2,0,2,6,2025-07-07 19:27:42.669,0,9606
27,1,2,0,0,3955,1,0,2,28,8,205,3,-1,0,3,0,1549,2,0,2,5,2025-07-07 19:27:42.669,0,4244
28,1,2,1,0,1011,1,0,0,20,0,204,3,-1,0,3,0,1578,2,0,2,4,2025-07-07 19:27:42.669,0,3913
28,1,2,1,0,1106,1,0,0,17,0,73,2,-1,0,3,0,1579,2,0,2,4,2025-07-07 19:27:42.669,0,2443
28,1,2,1,0,1285,0,0,1,30,4,199,2,2,17,1,0,1580,2,0,2,1,2025-07-07 19:27:42.669,0,6562
28,1,2,1,0,1735,1,0,0,20,0,89,1,-1,0,3,0,1583,2,0,2,4,2025-07-07 19:27:42.669,0,4380
28,1,2,2,0,1984,1,0,0,4,8,32,2,14,1,0,0,1584,2,0,2,5,2025-07-07 19:27:42.669,0,4125
28,1,2,1,0,3430,1,0,2,6,6,72,6,-1,0,3,0,1585,2,0,2,6,2025-07-07 19:27:42.669,0,3950
28,1,2,1,0,3817,1,0,0,4,8,528,3,-1,0,3,0,1586,2,0,2,5,2025-07-07 19:27:42.669,0,6330
28,1,2,1,0,4054,1,0,0,11,8,133,2,-1,0,3,0,1587,2,0,2,5,2025-07-07 19:27:42.669,0,6073
29,1,2,1,0,2806,0,0,0,15,10,294,1,93,5,1,0,1613,2,0,2,10,2025-07-07 19:27:42.669,0,7101
29,1,2,1,0,2891,1,0,0,7,8,293,1,-1,0,3,0,1614,2,0,2,5,2025-07-07 19:27:42.669,0,1357
30,1,2,1,0,1012,1,0,0,17,0,22,3,329,1,0,0,1642,2,1,2,4,2025-07-07 19:27:42.669,0,1103
30,1,2,1,0,1165,1,0,0,18,8,365,2,-1,0,3,0,1643,2,1,2,5,2025-07-07 19:27:42.669,0,3188
31,1,2,1,0,1205,1,0,0,16,0,462,1,328,2,1,0,1666,2,1,2,4,2025-07-07 19:27:42.669,0,6666
31,1,2,1,0,1207,1,0,0,17,0,163,2,-1,0,3,0,1667,2,1,2,4,2025-07-07 19:27:42.669,0,4745
31,1,2,1,0,2093,0,0,0,7,5,103,1,-1,0,3,0,1669,2,1,2,7,2025-07-07 19:27:42.669,0,1440
31,1,2,1,0,2137,0,0,2,29,8,413,1,-1,0,3,0,1670,2,1,2,5,2025-07-07 19:27:42.669,0,10163
31,1,2,1,0,2194,0,0,0,13,8,275,2,357,1,1,0,1671,2,1,2,5,2025-07-07 19:27:42.669,0,7312
31,1,2,0,0,2369,1,0,0,18,8,87,1,-1,0,3,0,1672,2,1,2,5,2025-07-07 19:27:42.669,0,6199
31,1,2,1,0,4415,1,0,2,2,6,329,1,-1,0,3,0,1673,2,1,2,6,2025-07-07 19:27:42.669,0,4658
32,1,2,1,0,1036,1,1,2,30,8,62,2,-1,0,3,0,1695,2,1,2,5,2025-07-07 19:27:42.669,0,184
32,1,2,1,0,1342,1,0,2,23,8,109,2,-1,0,3,0,1696,2,1,2,5,2025-07-07 19:27:42.669,0,7893
32,1,2,0,0,1426,1,0,0,20,9,114,1,-1,0,3,0,1697,2,1,2,11,2025-07-07 19:27:42.669,0,2914
32,1,2,0,0,1918,1,0,0,8,8,318,1,172,1,0,0,1698,2,1,2,5,2025-07-07 19:27:42.669,0,4578
32,1,2,1,0,1940,1,1,2,13,8,299,3,-1,0,3,0,1699,2,1,2,5,2025-07-07 19:27:42.669,0,316
32,1,2,2,0,3014,1,0,0,7,8,291,2,-1,0,3,0,1701,2,1,2,5,2025-07-07 19:27:42.669,0,5982
33,1,2,1,0,1387,0,0,0,5,3,185,1,-1,0,3,0,1728,2,1,2,2,2025-07-07 19:27:42.669,0,2992
33,1,2,0,0,1390,1,0,2,21,8,192,1,-1,0,3,0,1729,2,1,2,5,2025-07-07 19:27:42.669,0,862
33,1,2,1,0,1794,1,0,0,12,8,360,1,173,1,1,0,1730,2,1,2,5,2025-07-07 19:27:42.669,0,767
34,1,2,1,0,1156,1,0,2,23,8,234,2,-1,0,3,0,1746,2,1,2,5,2025-07-07 19:27:42.669,0,2365
34,1,2,2,0,1168,0,0,0,6,3,163,2,-1,0,3,0,1747,2,1,2,2,2025-07-07 19:27:42.669,0,8486
34,1,2,1,0,2764,1,0,0,13,8,158,1,357,1,0,0,1749,2,1,2,5,2025-07-07 19:27:42.669,0,1405
34,1,2,1,0,3723,1,0,2,27,8,47,5,-1,0,3,0,1751,2,1,2,5,2025-07-07 19:27:42.669,0,5511
30,2,1,1,0,2551,1,0,2,5,6,142,2,-1,0,3,0,1437,2,1,0,6,2025-07-07 19:27:42.669,0,1464
31,2,1,2,0,1216,0,0,0,8,1,150,4,-1,0,3,0,1442,2,1,0,8,2025-07-07 19:27:42.669,0,890
32,2,1,1,0,1996,1,0,0,18,9,271,1,-1,0,3,0,1449,2,1,0,11,2025-07-07 19:27:42.669,0,6877
33,2,1,1,0,3140,1,1,0,21,9,7,5,-1,0,3,0,1455,2,1,0,11,2025-07-07 19:27:42.669,0,3790
34,2,1,1,0,1368,1,0,0,18,9,252,2,-1,0,3,0,1465,2,1,0,11,2025-07-07 19:27:42.669,0,4599
34,2,1,1,0,3119,1,0,2,21,8,250,4,-1,0,3,0,1466,2,1,0,5,2025-07-07 19:27:42.669,0,5636
28,2,2,1,0,1734,1,0,2,3,6,161,3,-1,0,3,0,1436,2,0,0,6,2025-07-07 19:27:42.669,0,6426
34,2,2,2,0,2945,1,0,0,17,0,266,1,-1,0,3,0,1454,2,1,0,4,2025-07-07 19:27:42.669,0,9739
31,3,1,0,0,2603,1,0,0,18,9,224,1,-1,0,3,0,1437,2,1,2,11,2025-07-07 19:27:42.669,0,9609
32,3,1,0,0,1349,1,0,0,7,1,132,2,-1,0,3,0,1442,2,1,2,8,2025-07-07 19:27:42.669,0,9115
34,3,1,2,0,1265,1,0,2,6,6,397,3,-1,0,3,0,1452,2,1,2,6,2025-07-07 19:27:42.669,0,3325
34,4,0,2,0,1173,0,1,0,18,5,93,1,-1,0,3,0,1461,2,1,0,7,2025-07-07 19:27:42.669,0,4488
24,4,1,1,0,2278,1,0,2,27,8,77,4,-1,0,3,0,1433,2,0,0,5,2025-07-07 19:27:42.669,0,5764
29,4,1,2,0,2417,1,0,0,7,8,126,2,-1,0,3,0,1469,2,0,0,5,2025-07-07 19:27:42.669,0,407
30,4,1,2,0,1195,0,0,0,18,5,146,2,-1,0,3,0,1491,2,1,0,7,2025-07-07 19:27:42.669,0,7965
30,4,1,2,0,1235,1,0,0,28,5,104,3,-1,0,3,0,1493,2,1,0,7,2025-07-07 19:27:42.669,0,1024
30,4,1,2,0,1239,0,0,0,28,1,125,5,-1,0,3,0,1494,2,1,0,8,2025-07-07 19:27:42.669,0,8425
30,4,1,2,0,1384,1,0,1,14,1,60,2,-1,0,3,0,1495,2,1,0,8,2025-07-07 19:27:42.669,0,10115
30,4,1,2,0,1390,0,0,0,20,1,552,4,-1,0,3,0,1496,2,1,0,8,2025-07-07 19:27:42.669,0,3213
30,4,1,2,0,2994,1,0,0,26,7,156,1,137,1,1,0,1500,2,1,0,3,2025-07-07 19:27:42.669,0,8923
31,4,1,1,0,1064,0,0,1,20,9,60,1,-1,0,3,0,1537,2,1,0,11,2025-07-07 19:27:42.669,0,3643
31,4,1,2,0,1164,1,1,0,18,5,238,3,-1,0,3,0,1538,2,1,0,7,2025-07-07 19:27:42.669,0,1991
31,4,1,2,0,1170,0,0,0,20,1,200,4,-1,0,3,0,1539,2,1,0,8,2025-07-07 19:27:42.669,0,3003
31,4,1,2,0,1224,1,1,0,20,9,75,2,119,2,2,0,1541,2,1,0,11,2025-07-07 19:27:42.669,0,8259
31,4,1,2,0,1230,1,0,2,27,8,290,4,-1,0,3,0,1542,2,1,0,5,2025-07-07 19:27:42.669,0,8676
31,4,1,2,0,1343,1,1,2,21,8,85,1,-1,0,3,0,1546,2,1,0,5,2025-07-07 19:27:42.669,0,8918
31,4,1,2,0,1384,1,0,0,30,4,203,2,2,3,1,0,1547,2,1,0,1,2025-07-07 19:27:42.669,0,6232
31,4,1,2,0,1514,0,0,0,12,1,284,2,-1,0,3,0,1548,2,1,0,8,2025-07-07 19:27:42.669,0,4708
31,4,1,2,0,1575,0,0,0,12,1,178,4,-1,0,3,0,1549,2,1,0,8,2025-07-07 19:27:42.669,0,7174
31,4,1,2,0,2344,1,0,0,14,1,221,6,-1,0,3,0,1551,2,1,0,8,2025-07-07 19:27:42.669,0,3983
31,4,1,2,0,2652,0,0,0,25,1,9,9,-1,0,3,0,1553,2,1,0,8,2025-07-07 19:27:42.669,0,9753
31,4,1,2,0,3914,0,1,0,29,4,266,1,-1,0,3,0,1555,2,1,0,1,2025-07-07 19:27:42.669,0,4060
32,4,1,1,0,1477,1,0,0,18,9,111,1,-1,0,3,0,1594,2,1,0,11,2025-07-07 19:27:42.669,0,9491
32,4,1,2,0,1636,1,0,0,18,9,124,1,-1,0,3,0,1595,2,1,0,11,2025-07-07 19:27:42.669,0,9108
32,4,1,2,0,1683,1,1,0,20,0,72,2,-1,0,3,0,1596,2,1,0,4,2025-07-07 19:27:42.669,0,4286
32,4,1,2,0,2204,0,0,0,27,1,123,4,-1,0,3,0,1598,2,1,0,8,2025-07-07 19:27:42.669,0,6329
32,4,1,2,0,2213,0,0,0,29,4,125,2,154,7,0,0,1599,2,1,0,1,2025-07-07 19:27:42.669,0,5830
32,4,1,2,0,2458,1,0,0,4,8,77,2,-1,0,3,0,1601,2,1,0,5,2025-07-07 19:27:42.669,0,1557
32,4,1,2,0,3696,0,0,2,21,8,315,3,-1,0,3,0,1605,2,1,0,5,2025-07-07 19:27:42.669,0,8823
33,4,1,2,0,1148,0,0,0,19,9,299,1,-1,0,3,0,1658,2,1,0,11,2025-07-07 19:27:42.669,0,7602
33,4,1,2,0,1195,1,0,1,13,8,355,4,-1,0,3,0,1659,2,1,0,5,2025-07-07 19:27:42.669,0,1876
33,4,1,2,0,1778,0,0,0,26,8,134,1,103,1,2,0,1664,2,1,0,5,2025-07-07 19:27:42.669,0,1818
33,4,1,2,0,1808,1,0,2,4,6,99,4,-1,0,3,0,1666,2,1,0,6,2025-07-07 19:27:42.669,0,7577
33,4,1,2,0,2044,1,0,0,15,8,102,3,177,1,0,0,1667,2,1,0,5,2025-07-07 19:27:42.669,0,3865
33,4,1,2,0,2071,0,0,0,8,1,106,2,-1,0,3,0,1668,2,1,0,8,2025-07-07 19:27:42.669,0,202
33,4,1,2,0,3301,1,0,0,2,9,131,2,171,2,0,0,1670,2,1,0,11,2025-07-07 19:27:42.669,0,8437
34,4,1,1,0,1007,1,0,0,21,5,240,2,-1,0,3,0,1735,2,1,0,7,2025-07-07 19:27:42.669,0,8910
34,4,1,2,0,1352,0,0,0,8,1,265,2,-1,0,3,0,1736,2,1,0,8,2025-07-07 19:27:42.669,0,2559
34,4,1,2,0,3031,0,0,0,14,1,94,6,-1,0,3,0,1741,2,1,0,8,2025-07-07 19:27:42.669,0,6198
34,4,1,2,0,3402,0,0,0,3,6,88,2,-1,0,3,0,1746,2,1,0,6,2025-07-07 19:27:42.669,0,7579
23,4,2,2,0,2605,1,0,2,7,8,278,6,-1,0,3,0,1438,2,0,0,5,2025-07-07 19:27:42.669,0,6463
25,4,2,1,0,1272,1,0,0,24,5,342,2,-1,0,3,0,1457,2,0,0,7,2025-07-07 19:27:42.669,0,4359
25,4,2,2,0,1602,1,0,0,26,8,154,1,-1,0,3,0,1459,2,0,0,5,2025-07-07 19:27:42.669,0,8513
25,4,2,2,0,2140,0,0,0,1,10,81,1,-1,0,3,0,1460,2,0,0,10,2025-07-07 19:27:42.669,0,4015
25,4,2,2,0,2305,0,0,0,3,3,207,1,-1,0,3,0,1461,2,0,0,2,2025-07-07 19:27:42.669,0,3327
25,4,2,2,0,2399,1,0,2,3,6,193,2,-1,0,3,0,1462,2,0,0,6,2025-07-07 19:27:42.669,0,7818
26,4,2,2,0,1177,0,0,0,19,10,116,1,-1,0,3,0,1486,2,0,0,10,2025-07-07 19:27:42.669,0,4751
26,4,2,2,0,1720,0,0,0,3,3,383,1,-1,0,3,0,1491,2,0,0,2,2025-07-07 19:27:42.669,0,4979
26,4,2,2,0,3178,0,0,0,2,6,64,1,-1,0,3,0,1495,2,0,0,6,2025-07-07 19:27:42.669,0,8730
27,4,2,2,0,1137,1,0,0,8,8,26,1,-1,0,3,0,1525,2,0,0,5,2025-07-07 19:27:42.669,0,3358
27,4,2,2,0,3104,1,0,2,28,8,160,2,-1,0,3,0,1531,2,0,0,5,2025-07-07 19:27:42.669,0,5721
27,4,2,3,0,3196,0,0,0,9,3,10,2,-1,0,3,0,1532,2,0,0,2,2025-07-07 19:27:42.669,0,2498
28,4,2,2,0,1086,1,0,2,29,8,128,2,-1,0,3,0,1572,2,0,0,5,2025-07-07 19:27:42.669,0,1565
28,4,2,2,0,3238,1,0,2,19,8,7,1,-1,0,3,0,1582,2,0,0,5,2025-07-07 19:27:42.669,0,6451
28,4,2,2,0,4013,1,0,2,4,6,386,1,-1,0,3,0,1585,2,0,0,6,2025-07-07 19:27:42.669,0,8482
29,4,2,2,0,1218,0,0,0,30,4,258,2,-1,0,3,0,1632,2,0,0,1,2025-07-07 19:27:42.669,0,8060
29,4,2,2,0,1514,1,0,1,5,8,363,1,333,7,1,0,1636,2,0,0,5,2025-07-07 19:27:42.669,0,4590
29,4,2,2,0,1566,1,0,2,4,6,233,1,-1,0,3,0,1637,2,0,0,6,2025-07-07 19:27:42.669,0,2994
30,4,2,2,0,1191,0,0,0,11,1,381,4,-1,0,3,0,1704,2,1,0,8,2025-07-07 19:27:42.669,0,2464
30,4,2,1,0,1299,0,0,0,14,1,515,2,-1,0,3,0,1705,2,1,0,8,2025-07-07 19:27:42.669,0,3908
30,4,2,2,0,1466,0,0,0,12,1,111,4,-1,0,3,0,1706,2,1,0,8,2025-07-07 19:27:42.669,0,9008
30,4,2,2,0,1636,0,0,2,6,6,301,2,-1,0,3,0,1708,2,1,0,6,2025-07-07 19:27:42.669,0,7982
30,4,2,2,0,1675,0,0,0,4,11,181,1,-1,0,3,0,1709,2,1,0,9,2025-07-07 19:27:42.669,0,5964
30,4,2,2,0,2708,0,0,0,19,9,479,1,-1,0,3,0,1711,2,1,0,11,2025-07-07 19:27:42.669,0,1503
30,4,2,2,0,2766,1,1,0,20,9,244,1,-1,0,3,0,1712,2,1,0,11,2025-07-07 19:27:42.669,0,8125
30,4,2,2,0,2876,0,0,0,6,1,103,4,-1,0,3,0,1713,2,1,0,8,2025-07-07 19:27:42.669,0,8695
30,4,2,2,0,2995,1,0,0,18,9,329,1,-1,0,3,0,1714,2,1,0,11,2025-07-07 19:27:42.669,0,4848
30,4,2,2,0,3410,1,0,0,18,8,140,1,-1,0,3,0,1717,2,1,0,5,2025-07-07 19:27:42.669,0,1618
30,4,2,2,0,3773,1,0,2,27,8,99,1,-1,0,3,0,1719,2,1,0,5,2025-07-07 19:27:42.669,0,584
